TC_name,Year,Month,Day,Time,Intensity,Lat,Lon,Min Pressure (hPa),Max 10-Min Mean Wind(knot),CI,FT,STRONG_NE_RAD,STRONG_SE_RAD,STRONG_SW_RAD,STRONG_NW_RAD,GALE_NE_RAD,GALE_SE_RAD,GALE_SW_RAD,GALE_NW_RAD,STORM_NE_RAD,STORM_SE_RAD,STORM_SW_RAD,STORM_NW_RAD,HUR_NE_RAD,HUR_SE_RAD,HUR_SW_RAD,HUR_NW_RAD
ED(2),1987,8,25,0,TD,1440,15330,1006,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ED(2),1987,8,25,6,TD,1470,15270,1006,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ED(2),1987,8,25,12,TD,1500,15200,1006,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ED(2),1987,8,25,18,TD,1510,15170,1006,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ED(2),1987,8,26,0,TD,1520,15120,1006,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ED(2),1987,8,26,6,TD,1530,15070,1006,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ED(2),1987,8,26,12,TD,1540,15020,1006,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ED(2),1987,8,26,18,TD,1550,14920,1004,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ED(2),1987,8,27,0,TD,1590,14830,1004,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ED(2),1987,8,27,6,TD,1640,14740,1006,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ED(2),1987,8,27,12,TD,1680,14650,1006,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TD0925,1987,9,25,0,TD,1800,16100,1006,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TD0925,1987,9,25,6,TD,1670,15920,1006,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TD0925,1987,9,25,12,TD,1600,15710,1006,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TD0925,1987,9,25,18,TD,1570,15600,1006,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TD0925,1987,9,26,0,TD,1550,15500,1006,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
JUNE,1987,9,28,0,TD,1760,15820,1004,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
JUNE,1987,9,28,6,TD,1940,15880,1004,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
JUNE,1987,9,28,12,TD,2130,15860,1004,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
JUNE,1987,9,28,18,TD,2240,15710,1004,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
JUNE,1987,9,29,0,TD,2360,15560,1002,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
JUNE,1987,9,29,6,TD,2490,15500,1002,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
JUNE,1987,9,29,12,TD,2610,15420,1002,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
JUNE,1987,9,29,18,TD,2790,15200,1002,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
JUNE,1987,9,30,0,TD,2800,14920,1000,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
JUNE,1987,9,30,6,TD,2780,14840,1000,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
JUNE,1987,9,30,12,TD,2840,14840,1000,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
JUNE,1987,9,30,18,TD,2900,14870,1000,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
JUNE,1987,10,1,0,TD,2990,14920,1000,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
JUNE,1987,10,1,6,TD,3070,14970,1002,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
MAURY(1),1987,11,10,18,TD,1360,13530,1004,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
MAURY(1),1987,11,11,0,TD,1430,13460,1004,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
MAURY(1),1987,11,11,6,TD,1450,13410,1004,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
MAURY(1),1987,11,11,12,TD,1480,13350,1004,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
MAURY(1),1987,11,11,18,TD,1490,13290,1004,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
MAURY(1),1987,11,12,0,TD,1500,13230,1004,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
OGDEN,1987,11,24,0,TD,1200,11170,1002,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
OGDEN,1987,11,24,6,TD,1220,11110,999,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
OGDEN,1987,11,24,12,TD,1230,11060,999,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
OGDEN,1987,11,24,18,TD,1230,11010,998,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
OGDEN,1987,11,25,0,TD,1240,10960,1000,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
OGDEN,1987,11,25,6,TD,1240,10910,1003,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ELSIE(1),1988,8,28,0,TD,2300,15800,1002,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ELSIE(1),1988,8,28,6,TD,2270,15840,1002,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ELSIE(1),1988,8,28,12,TD,2250,15880,1000,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ELSIE(1),1988,8,28,18,TD,2290,15920,1000,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ELSIE(1),1988,8,29,0,TD,2360,15960,1002,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TD0930,1988,9,30,18,TD,1630,11200,997,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TD0930,1988,10,1,0,TD,1690,11160,996,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TD0930,1988,10,1,6,TD,1750,11110,996,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TD0930,1988,10,1,12,TD,1830,11060,996,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TD0930,1988,10,1,18,TD,1860,10990,998,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TD0930,1988,10,2,0,TD,1870,10920,1000,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TD0930,1988,10,2,6,TD,1890,10880,1000,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PEGGY,1989,8,16,6,TD,2040,14870,1000,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PEGGY,1989,8,16,12,TD,2120,14890,995,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PEGGY,1989,8,16,18,TD,2200,14890,995,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PEGGY,1989,8,17,0,TD,2270,14850,1000,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PEGGY,1989,8,17,6,TD,2300,14800,1000,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PEGGY,1989,8,17,12,TD,2330,14740,1000,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PEGGY,1989,8,17,18,TD,2340,14680,1000,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TD1207,1989,12,7,18,TD,1170,13710,998,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TD1207,1989,12,8,0,TD,1230,13690,995,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TD1207,1989,12,8,6,TD,1270,13710,995,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TD1207,1989,12,8,12,TD,1300,13730,995,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TD1207,1989,12,8,18,TD,1330,13750,995,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TD1207,1989,12,9,0,TD,1350,13780,998,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LEWIS,1990,4,28,12,TD,710,15150,1002,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LEWIS,1990,4,28,18,TD,770,15100,1002,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LEWIS,1990,4,29,0,TD,840,15060,1000,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LEWIS,1990,4,29,6,TD,930,15040,1000,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LEWIS,1990,4,29,12,TD,1040,15070,1000,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LEWIS,1990,4,29,18,TD,1070,15080,995,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LEWIS,1990,4,30,0,TD,1110,15090,995,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LEWIS,1990,4,30,6,TD,1130,15110,1000,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LEWIS,1990,4,30,12,TD,1160,15120,1000,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LEWIS,1990,4,30,18,TD,1180,15140,1000,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LEWIS,1990,5,1,0,TD,1200,15150,1000,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LEWIS,1990,5,1,6,TD,1240,15190,995,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LEWIS,1990,5,1,12,TD,1290,15220,995,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LEWIS,1990,5,1,18,TD,1310,15220,995,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LEWIS,1990,5,2,0,TD,1330,15220,1000,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LEWIS,1990,5,2,6,TD,1370,15200,1000,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LEWIS,1990,5,2,12,TD,1410,15180,995,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LEWIS,1990,5,2,18,TD,1450,15150,995,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TD0614,1990,6,14,0,TD,1450,11290,1000,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TD0614,1990,6,14,6,TD,1430,11280,1000,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TD0614,1990,6,14,12,TD,1400,11260,1000,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TD0614,1990,6,14,18,TD,1360,11210,998,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TD0614,1990,6,15,0,TD,1390,11190,998,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TD0614,1990,6,15,6,TD,1360,11250,995,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TD0614,1990,6,15,12,TD,1340,11190,995,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TD0614,1990,6,15,18,TD,1360,11130,997,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
JEANA,1990,10,12,6,TD,1340,11460,1005,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
JEANA,1990,10,12,12,TD,1340,11310,1005,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
JEANA,1990,10,12,18,TD,1310,11240,1000,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
JEANA,1990,10,13,0,TD,1260,11180,1000,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
JEANA,1990,10,13,6,TD,1230,11110,1000,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
JEANA,1990,10,13,12,TD,1280,11090,1000,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
JEANA,1990,10,13,18,TD,1290,11130,1000,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
JEANA,1990,10,14,0,TD,1260,11120,1000,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
JEANA,1990,10,14,6,TD,1320,11010,1000,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
JEANA,1990,10,14,12,TD,1360,10880,1000,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TD0827,1991,8,27,12,TD,2840,13290,992,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TD0827,1991,8,27,18,TD,2920,13190,988,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TD0827,1991,8,28,0,TD,2990,13070,988,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TD0827,1991,8,28,6,TD,3050,12970,990,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TD0827,1991,8,28,12,TD,3140,12900,992,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TD0827,1991,8,28,18,TD,3250,12860,992,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TD0827,1991,8,29,0,TD,3310,12860,992,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
EKEKA,1992,2,3,18,TD,940,17980,995,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
EKEKA,1992,2,4,0,TD,930,17820,995,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
EKEKA,1992,2,4,6,TD,920,17680,1000,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DEANNA,1992,6,28,12,TD,650,14070,1000,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DEANNA,1992,6,28,18,TD,710,13990,997,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DEANNA,1992,6,29,0,TD,790,13890,997,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DEANNA,1992,6,29,6,TD,870,13800,997,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DEANNA,1992,6,29,12,TD,950,13710,997,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DEANNA,1992,6,29,18,TD,1020,13630,997,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DEANNA,1992,6,30,0,TD,1100,13530,997,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DEANNA,1992,6,30,6,TD,1180,13440,997,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DEANNA,1992,6,30,12,TD,1260,13350,1000,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DEANNA,1992,6,30,18,TD,1340,13250,1000,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DEANNA,1992,7,1,0,TD,1420,13160,1000,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DEANNA,1992,7,1,6,TD,1510,13050,1000,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DEANNA,1992,7,1,12,TD,1600,12950,1000,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DEANNA,1992,7,1,18,TD,1700,12860,1000,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DEANNA,1992,7,2,0,TD,1810,12780,1000,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DEANNA,1992,7,2,6,TD,1950,12770,1000,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LOIS,1992,8,14,6,TD,1480,12810,995,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LOIS,1992,8,14,12,TD,1490,12880,990,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LOIS,1992,8,14,18,TD,1520,12950,990,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LOIS,1992,8,15,0,TD,1550,13010,990,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LOIS,1992,8,15,6,TD,1580,13060,990,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LOIS,1992,8,15,12,TD,1620,13100,990,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LOIS,1992,8,15,18,TD,1650,13140,990,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LOIS,1992,8,16,0,TD,1650,13140,990,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LOIS,1992,8,16,6,TD,1690,13200,990,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LOIS,1992,8,16,12,TD,1780,13350,990,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LOIS,1992,8,16,18,TD,1810,13410,990,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LOIS,1992,8,17,0,TD,1840,13450,990,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LOIS,1992,8,17,6,TD,1870,13500,990,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LOIS,1992,8,17,12,TD,1900,13560,990,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LOIS,1992,8,17,18,TD,1950,13610,995,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LOIS,1992,8,18,0,TD,2010,13660,995,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LOIS,1992,8,18,6,TD,2090,13710,995,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LOIS,1992,8,18,12,TD,2180,13760,995,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LOIS,1992,8,18,18,TD,2280,13810,995,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LOIS,1992,8,19,0,TD,2400,13850,995,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LOIS,1992,8,19,6,TD,2520,13900,995,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LOIS,1992,8,19,12,TD,2620,13970,990,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LOIS,1992,8,19,18,TD,2710,14050,995,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
POLLY(1),1992,8,26,6,TD,1920,13450,995,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
POLLY(1),1992,8,26,12,TD,1980,13410,995,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
POLLY(1),1992,8,26,18,TD,2030,13380,995,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
POLLY(1),1992,8,27,0,TD,2080,13350,990,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
POLLY(1),1992,8,27,6,TD,2140,13320,995,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
POLLY(2),1992,8,27,6,TD,2320,12580,985,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
POLLY(2),1992,8,27,12,TD,2300,12520,985,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
POLLY(2),1992,8,27,18,TD,2270,12480,985,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
POLLY(2),1992,8,28,0,TD,2250,12450,985,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ZACK,1992,10,10,12,TD,1370,16370,1000,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ZACK,1992,10,10,18,TD,1520,16380,1000,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ZACK,1992,10,11,0,TD,1660,16310,1000,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ZACK,1992,10,11,6,TD,1770,16200,998,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ZACK,1992,10,11,12,TD,1860,16080,1000,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
MARIAN,1993,7,14,0,TD,980,13380,1000,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
MARIAN,1993,7,14,6,TD,1070,13250,1000,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
MARIAN,1993,7,14,12,TD,1170,13140,1000,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
MARIAN,1993,7,14,18,TD,1280,13030,1000,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
MARIAN,1993,7,15,0,TD,1380,12920,1000,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
MARIAN,1993,7,15,6,TD,1460,12790,1000,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
GENE,1993,10,8,0,TD,1360,13880,1000,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
GENE,1993,10,8,6,TD,1460,13720,1000,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
GENE,1993,10,8,12,TD,1560,13570,1000,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
GENE,1993,10,8,18,TD,1680,13430,1000,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
GENE,1993,10,9,0,TD,1820,13320,1000,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
GENE,1993,10,9,6,TD,1950,13270,1000,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
GENE,1993,10,9,12,TD,2080,13230,1000,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
GENE,1993,10,9,18,TD,2220,13200,1000,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
GENE,1993,10,10,0,TD,2370,13190,1000,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TD1012,1993,10,12,0,TD,2050,11860,1008,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TD1012,1993,10,12,6,TD,2060,11780,1008,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TD1012,1993,10,12,12,TD,2070,11710,1008,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TD1012,1993,10,12,18,TD,2090,11640,1008,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TD1012,1993,10,13,0,TD,2120,11570,1008,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TD1012,1993,10,13,6,TD,2170,11510,1008,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TD0104,1994,1,4,0,TD,880,13260,1004,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TD0104,1994,1,4,6,TD,920,13080,1002,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TD0104,1994,1,4,12,TD,950,12900,1002,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TD0104,1994,1,4,18,TD,970,12750,1002,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TD0104,1994,1,5,0,TD,1010,12670,1000,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TD0104,1994,1,5,6,TD,1050,12600,1000,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TD0525,1994,5,25,18,TD,1400,11620,1002,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TD0525,1994,5,26,0,TD,1440,11380,1000,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TD0525,1994,5,26,6,TD,1510,11160,1000,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TD0525,1994,5,26,12,TD,1620,10960,1002,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TD0702,1994,7,2,12,TD,1850,11860,1000,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TD0702,1994,7,2,18,TD,1870,11690,1000,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TD0702,1994,7,3,0,TD,1880,11520,994,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TD0702,1994,7,3,6,TD,1910,11400,994,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TD0702,1994,7,3,12,TD,1950,11290,994,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TD0702,1994,7,3,18,TD,1990,11230,994,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TD0702,1994,7,4,0,TD,2030,11180,994,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TD0702,1994,7,4,6,TD,2090,11160,994,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TD0702,1994,7,4,12,TD,2160,11140,994,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TD0702,1994,7,4,18,TD,2220,11120,994,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TD0702,1994,7,5,0,TD,2240,11070,994,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TD0702,1994,7,5,6,TD,2260,11000,996,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TD0702,1994,7,5,12,TD,2270,10940,996,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TD0725,1994,7,25,0,TD,1350,14750,1000,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TD0725,1994,7,25,6,TD,1510,14680,1000,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TD0725,1994,7,25,12,TD,1680,14630,1000,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TD0725,1994,7,25,18,TD,1860,14610,998,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TD0725,1994,7,26,0,TD,2060,14600,996,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
